Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
02,2024,03,07,11,00,53,0.378,-0.083,NaN,52.066,52.97,NaN,527.108,-303.996,16459.48,5.9
02,2024,03,07,11,00,53,0.563,-0.088,NaN,53.197,51.338,NaN,620.279,-312.164,16430.29,5.9
02,2024,03,07,11,00,54,0.156,-0.225,NaN,52.62,52.12,NaN,581.521,-345.71,16443.83,5.9
02,2024,03,07,11,00,54,0.532,0.006,NaN,50.801,50.846,NaN,621.821,-278.729,16446.63,5.9
02,2024,03,07,11,00,55,0.482,-0.091,NaN,52.975,50.198,NaN,718.125,-286.959,16422.28,5.9
02,2024,03,07,11,00,55,0.398,0.046,NaN,51.445,51.226,NaN,602.073,-414.547,16437.04,5.9
02,2024,03,07,11,00,56,0.475,0,NaN,51.001,49.058,NaN,705.226,-307.694,16421.9,5.9
02,2024,03,07,11,00,56,0.501,0.062,NaN,52.044,51.651,NaN,728.64,-427.807,16421.06,5.9
02,2024,03,07,11,00,57,0.484,-0.034,NaN,52.399,50.176,NaN,698.352,-378.151,16430.72,5.9
02,2024,03,07,11,00,57,0.263,0.047,NaN,52.754,51.271,NaN,704.382,-408.736,16446.51,5.9
02,2024,03,07,11,00,58,0.417,0.097,NaN,53.175,52.634,NaN,758.843,-349.966,16463.84,5.9
02,2024,03,07,11,00,58,0.267,-0.004,NaN,51.578,48.79,NaN,812.931,-188.283,16429.35,5.9
02,2024,03,07,11,00,59,0.349,0.035,NaN,50.912,50.936,NaN,716.656,-178.437,16452.12,5.9
02,2024,03,07,11,00,59,0.471,0.005,NaN,53.219,52.031,NaN,662.334,-186.087,16443.29,5.9
02,2024,03,07,11,01,00,0.363,-0.119,NaN,54.018,50.6,NaN,757.714,-352.817,16428.59,5.9
02,2024,03,07,11,01,00,0.222,0.01,NaN,53.264,53.215,NaN,748.041,-354.416,16433.24,5.9
02,2024,03,07,11,01,01,0.267,-0.019,NaN,52.376,50.913,NaN,836.498,-344.961,16404.15,5.9
02,2024,03,07,11,01,01,0.493,-0.057,NaN,51.933,52.053,NaN,773.909,-303.331,16432.49,5.9
02,2024,03,07,11,01,02,0.333,0.053,NaN,52.465,50.6,NaN,780.155,-325.793,16435.56,5.9
02,2024,03,07,11,01,02,0.316,0.057,NaN,49.781,49.371,NaN,656.466,-328.719,16469.03,5.9
02,2024,03,07,11,01,03,0.328,0.041,NaN,50.535,51.338,NaN,603.998,-293.149,16457.45,5.9
02,2024,03,07,11,01,03,0.896,-0.137,NaN,51.999,52.165,NaN,576.822,-383.882,16422.59,5.9
02,2024,03,07,11,01,04,0.485,-0.073,NaN,52.11,50.153,NaN,574.799,-425.626,16438.16,5.9
02,2024,03,07,11,01,04,0.398,0.015,NaN,52.443,50.422,NaN,624.855,-349.016,16433.19,5.9
02,2024,03,07,11,01,05,0.323,-0.061,NaN,52.798,50.645,NaN,667.065,-249.937,16425.13,5.9
02,2024,03,07,11,01,05,0.341,0.012,NaN,52.11,50.757,NaN,708.124,-306.327,16444.36,5.9
02,2024,03,07,11,01,06,0.276,0.004,NaN,52.443,50.355,NaN,748.707,-253.498,16421.43,5.9
02,2024,03,07,11,01,06,0.419,0.074,NaN,51.378,50.31,NaN,617.088,-278.658,16441.77,5.9
03,2024,03,07,11,01,25,0.463,-0.053,NaN,51.511,52.187,NaN,645.914,-511.971,16432.97,5.9
03,2024,03,07,11,01,26,0.427,0.009,NaN,51.578,51.338,NaN,645.408,-444.96,16416.54,5.9
03,2024,03,07,11,01,26,0.465,-0.066,NaN,52.487,52.634,NaN,580.61,-537.683,16440.35,5.9
03,2024,03,07,11,01,27,0.361,0.053,NaN,52.132,51.539,NaN,571.862,-434.993,16415.62,5.9
03,2024,03,07,11,01,27,0.43,-0.001,NaN,52.221,51.852,NaN,592.286,-457.681,16434.89,5.9
03,2024,03,07,11,01,28,0.571,-0.063,NaN,52.975,54.199,NaN,631.839,-576.181,16424.69,5.9
03,2024,03,07,11,01,28,0.498,-0.126,NaN,53.353,52.254,NaN,655.635,-617.898,16424.61,5.9
03,2024,03,07,11,01,29,0.464,-0.106,NaN,51.755,51.651,NaN,604.36,-584.215,16441.83,5.9
03,2024,03,07,11,01,29,0.662,-0.085,NaN,51.334,51.316,NaN,607.806,-569.708,16429.22,5.9
03,2024,03,07,11,01,30,0.424,-0.053,NaN,52.532,52.232,NaN,574.204,-593.461,16420.52,5.9
03,2024,03,07,11,01,30,0.158,0.089,NaN,52.088,50.109,NaN,636.947,-580.772,16400.71,5.9
03,2024,03,07,11,01,31,0.447,-0.221,NaN,51.733,52.433,NaN,645.961,-619.497,16429.26,5.9
03,2024,03,07,11,01,31,0.32,-0.169,NaN,51.888,51.584,NaN,596.292,-652.785,16421.85,5.9
03,2024,03,07,11,01,32,0.561,-0.022,NaN,52.754,52.008,NaN,581.919,-670.235,16413.48,5.9
03,2024,03,07,11,01,32,0.645,-0.056,NaN,51.489,52.902,NaN,597.647,-716.743,16416.45,5.9
03,2024,03,07,11,01,33,0.668,-0.178,NaN,53.153,51.405,NaN,670.729,-781.246,16431.24,5.9
03,2024,03,07,11,01,33,0.442,-0.172,NaN,51.201,51.584,NaN,636.39,-713.502,16393.01,5.9
03,2024,03,07,11,01,34,0.375,-0.072,NaN,51.8,50.846,NaN,635.668,-771.409,16424.45,5.9
03,2024,03,07,11,01,34,0.299,-0.05,NaN,50.38,51.561,NaN,569.084,-668.602,16416.52,5.9
03,2024,03,07,11,01,35,0.277,-0.107,NaN,51.622,51.003,NaN,662.193,-657.68,16398.71,5.9
03,2024,03,07,11,01,35,0.591,-0.045,NaN,51.777,51.45,NaN,611.679,-737.799,16435.64,5.9
03,2024,03,07,11,01,36,0.423,-0.045,NaN,51.711,52.567,NaN,667.931,-739.493,16417.2,5.9
03,2024,03,07,11,01,36,0.459,-0.125,NaN,51.533,51.919,NaN,670.876,-782.737,16420.02,5.9
03,2024,03,07,11,01,37,0.33,-0.138,NaN,53.064,50.846,NaN,645.532,-685.17,16436.62,5.9
03,2024,03,07,11,01,37,0.377,-0.078,NaN,51.777,51.249,NaN,635.191,-526.662,16431.61,5.9
03,2024,03,07,11,01,38,0.499,-0.126,NaN,52.842,53.171,NaN,628.808,-550.535,16421.69,5.9
03,2024,03,07,11,01,38,0.694,-0.056,NaN,50.602,49.729,NaN,647.069,-436.953,16415.04,5.9
03,2024,03,07,11,01,39,0.507,0.042,NaN,51.866,51.427,NaN,593.983,-451.243,16430.17,5.9
03,2024,03,07,11,01,39,0.63,0.052,NaN,52.399,50.623,NaN,638.754,-461.051,16429.1,5.9
03,2024,03,07,11,01,40,0.436,-0.047,NaN,52.132,53.081,NaN,662.708,-515.412,16412.9,5.9
03,2024,03,07,11,01,40,0.581,-0.065,NaN,50.957,51.204,NaN,641.506,-571.398,16421.67,5.9
03,2024,03,07,11,01,41,0.455,-0.118,NaN,51.911,51.696,NaN,600.066,-507.303,16432.92,5.9
03,2024,03,07,11,01,41,0.392,0.023,NaN,53.219,51.964,NaN,644.554,-557.17,16437.85,5.9
03,2024,03,07,11,01,42,0.226,0.007,NaN,52.088,51.986,NaN,673.46,-534.915,16438.46,5.9
03,2024,03,07,11,01,42,0.341,0.019,NaN,52.31,52.59,NaN,669.808,-632.478,16435.87,5.9
